timestamp,position lat,position long,heart rate,cadence,distance,temperature,fractional cadence,enhanced speed,km/hr speed,time/km,enhanced altitude,cycle length 16,performance condition,,wrist heart rate
1084951519,-403928230,1803393914,155,97,1502187,17,64,4283,15.4188,3.891353413,2544,,3,129,155
1084951521,-403927296,1803394355,155,98,1503120,17,64,4367,15.7212,3.816502557,2549,,3,162,155
1084951522,-403926929,1803394598,156,98,1503509,17,64,4395,15.822,3.792188093,2552,0,3,162,156
1084951523,-403926523,1803394745,157,98,1503901,17,64,4413,15.8868,3.776720296,2555,0,3,176,157
1084951524,-403926175,1803394921,155,98,1504252,17,64,4423,15.9228,3.768181476,2560,0,3,176,155
1084951526,-403925692,1803395084,157,98,1504719,17,64,4488,16.1568,3.713606655,2565,0,3,176,157
1084951527,-403925493,1803395042,158,81,1504904,17,0,3406,12.2616,4.893325504,2567,0,3,176,158
1084951532,-403924196,1803393980,160,79,1506364,17,64,2790,10.044,5.973715651,2568,0,3,176,160
1084951538,-403922755,1803393128,161,79,1507878,17,64,2893,10.4148,5.761032377,2566,0,3,162,161
1084951542,-403921345,1803391955,160,81,1509474,17,0,2948,10.6128,5.65355043,2565,0,3,108,160
1084951548,-403919576,1803389768,160,83,1511835,17,64,3658,13.1688,4.556223802,2566,0,3,162,160
1084951554,-403917837,1803387778,161,84,1514072,17,64,3900,14.04,4.273504274,2569,0,3,176,161
1084951556,-403917357,1803387191,160,86,1514710,17,64,3928,14.1408,4.243041412,2571,0,3,176,160
1084951558,-403916862,1803386623,160,87,1515347,17,0,3919,14.1084,4.252785575,2573,0,3,176,160
1084951561,-403915966,1803385813,162,87,1516390,17,0,3891,14.0076,4.283389017,2579,894,3,176,162
1084951563,-403915364,1803385240,160,89,1517105,17,64,3854,13.8744,4.32451133,2581,0,3,176,160
1084951565,-403914717,1803384712,163,89,1517832,17,64,3826,13.7736,4.35615961,2584,,3,176,163
1084951568,-403913739,1803383876,160,87,1518948,16,64,3788,13.6368,4.399859205,2590,,3,176,160
1084951571,-403912814,1803383039,161,87,1520028,17,64,3779,13.6044,4.410337832,2595,0,3,176,161
1084951572,-403912545,1803382826,161,87,1520327,16,64,3770,13.572,4.42086649,2597,0,3,176,161
1084951576,-403911671,1803381759,161,82,1521488,16,0,3648,13.1328,4.56871345,2601,0,3,176,161
1084951578,-403911302,1803381044,161,77,1522139,16,64,3592,12.9312,4.639940609,2603,0,3,176,161
1084951580,-403910923,1803380772,162,80,1522575,16,0,3518,12.6648,4.737540269,2605,0,3,176,162
1084951581,-403910683,1803380788,162,82,1522791,16,0,3424,12.3264,4.867601246,2606,0,3,176,162
1084951582,-403910444,1803380686,162,82,1523019,16,0,3247,11.6892,5.13294323,2607,0,3,176,162
1084951584,-403909882,1803380184,163,82,1523682,16,0,3172,11.4192,5.254308533,2607,0,3,176,163
1084951585,-403909609,1803379935,163,82,1524000,16,0,3219,11.5884,5.177591384,2608,0,3,176,163
1084951590,-403908048,1803378809,164,86,1525687,16,0,3107,11.1852,5.364231306,2610,0,3,176,164
1084951592,-403907481,1803378305,165,86,1526341,16,0,3508,12.6288,4.75104523,2614,0,3,176,165
1084951596,-403906124,1803377095,165,87,1527908,16,0,3676,13.2336,4.533913674,2619,0,3,176,165
1084951597,-403905819,1803376728,165,88,1528310,16,0,3723,13.4028,4.476676515,2621,0,3,176,165
1084951600,-403904802,1803375583,165,92,1529604,16,0,3882,13.9752,4.293319595,2626,0,3,176,165
1084951605,-403903098,1803374063,165,88,1531584,16,0,4003,14.4108,4.163544009,2631,0,3,176,165
1084951606,-403902744,1803373733,166,88,1532001,16,0,4012,14.4432,4.154204055,2631,0,3,176,166
1084951610,-403901324,1803372605,169,87,1533585,16,0,4012,14.4432,4.154204055,2634,,3,176,169
1084951612,-403900722,1803371861,171,86,1534388,16,64,4003,14.4108,4.163544009,2635,0,3,176,171
1084951615,-403899909,1803370940,172,84,1535428,16,0,3956,14.2416,4.213009774,2636,0,3,176,172
1084951618,-403899257,1803370390,172,77,1536163,16,64,3798,13.6728,4.38827453,2636,0,3,176,172
1084951626,-403897768,1803369314,171,75,1537781,16,0,2118,7.6248,7.869058861,2632,0,3,176,171
1084951630,-403897084,1803368331,171,75,1538775,16,64,2249,8.0964,7.410701052,2631,894,3,176,171
1084951635,-403896119,1803367448,173,75,1539904,16,64,2221,7.9956,7.50412727,2628,0,3,147,173
1084951637,-403895705,1803367161,174,75,1540348,16,64,2221,7.9956,7.50412727,2627,0,3,147,174
